id_post,class,subject,text,Media_url
544510827433558016,0,sydneysiege-all-rnr-threads,A loud bang was reportedly heard moments before a group of hostages fled the cafe http://t.co/IxPuyIrNy2 #sydneysiege http://t.co/PjH3lFYdNW,http://pbs.twimg.com/media/B459hY3CYAAUGPE.jpg
544384662765068288,0,sydneysiege-all-rnr-threads,#sydneysiege: It's understood the gunman has demanded a meeting with the Australian PM. http://t.co/YqNdZrYJQQ http://t.co/OEzyLSPCpd,http://pbs.twimg.com/media/B44K034CQAAdfNs.jpg
544289409294553088,0,sydneysiege-all-rnr-threads,Full statement from PM Abbott on #Sydneysiege #MartinPlace #Lindt. http://t.co/7ilKZGNBDz,http://pbs.twimg.com/media/B420VXrCUAAu-g2.jpg
544287922166726657,0,sydneysiege-all-rnr-threads,Islamic flag flown as 13 hostages in Sydney's CBD forced against windows http://t.co/qrADRShZqY http://t.co/EaR2kpGSqd,http://pbs.twimg.com/media/B42y-z1IcAA-rNk.jpg
544373676842311681,0,sydneysiege-all-rnr-threads,"WATCH: The moment two women escaped the #sydneysiege.
https://t.co/WeFAZGu5Fm",
544285194815942657,0,sydneysiege-all-rnr-threads,13 hostages are being held in a Sydney store by apparent jihadist supporters http://t.co/XqhQB8SeyN,
544385535909715968,0,sydneysiege-all-rnr-threads,#Sydney: Hostages told Australia's #channeltennews the gunman claims there are 2 bombs in the cafe and 2 in CBD area http://t.co/cQ21WPQNAP,http://pbs.twimg.com/media/B44LwnoCAAA9dA8.jpg
544511434840113152,0,sydneysiege-all-rnr-threads,Man Haron Monis ID'd as gunman holding captives in #SydneySiege. DETAILS: http://t.co/7p9QLG6mn4 http://t.co/Y7Jj2ZBZDA,http://pbs.twimg.com/media/B45-Q8EIQAE1NDX.jpg
544278985249550337,0,sydneysiege-all-rnr-threads,Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here  http://t.co/HvQuvP4SIb.,
544513292576641025,0,sydneysiege-all-rnr-threads,"DEVELOPING: Police appear to storm cafe in Sydney where hostages have been held 

Live: http://t.co/dseRb0P5T1 http://t.co/rhsJhfo3Mg",http://pbs.twimg.com/media/B45_7XvCIAM-hAB.jpg
544272701108797440,0,sydneysiege-all-rnr-threads,"JUST IN: Two gunmen, dozen hostages inside cafe in Sydney, Australia. ISIS flags remain on display. - @KristyMayr7 http://t.co/p4GyCRobSa",http://pbs.twimg.com/media/B42lIdmIIAAAOBt.jpg
544512676643500033,0,sydneysiege-all-rnr-threads,BREAKING  @SkyBusiness: freed hostage borne high from #sydneysiege w/c.4 paramedic teams on the scene http://t.co/DKBQI5tx4B ( carsonscottLI,http://pbs.twimg.com/media/B45_Xm4CMAAMOZr.jpg
544384394337611776,0,sydneysiege-all-rnr-threads,"Reports police have now identified the hostage taker at #SydneySiege. Five hostages have escaped, 15 people are believed still being held.",
544317709396496384,0,sydneysiege-all-rnr-threads,"BREAKING NEWS: Flag in Sydney cafe window confirmed to be that of Jabah Al-Nusra, says Islamic terror expert on 7News http://t.co/1UMa3DwuNJ",http://pbs.twimg.com/media/B43NN3GCEAIxgVJ.jpg
544273050188148736,0,sydneysiege-all-rnr-threads,Hostages Held In Sydney Chocolate Shop Forced To Hold Up Islamic Flag http://t.co/HFOY0ctLNV https://t.co/E4mPEUMATs,http://pbs.twimg.com/media/B42i5fYCMAAFhiv.jpg
544286686142685184,0,sydneysiege-all-rnr-threads,CORRECTION: We reported earlier Sydney air space was shut down. That is not correct. No Sydney air space has been shut down. #SydneySiege,
544378515378814977,0,sydneysiege-all-rnr-threads,A heartstopping moment as this hostage gets out of the cafe: #sydneysiege https://t.co/1eDrmlRpwG,
544269221564137472,0,sydneysiege-all-rnr-threads,"BREAKING: A Sydney cafe at Martin Place is being held up - hostages inside have their hands against the windows, ISIS flag visible.. #7News",
544374511194632192,0,sydneysiege-all-rnr-threads,UPDATE: Total of 5 people have been able to get out of Sydney cafe during hostage situation: http://t.co/mp18E4DdjW http://t.co/n5vhI5DsZg,http://pbs.twimg.com/media/B43_nb9CMAEVW5Y.jpg
544318036715782144,0,sydneysiege-all-rnr-threads,LIVE: @9NewsAUS coverage of ongoing hostage situation in Sydney's business district. http://t.co/ntlKVOgGWE http://t.co/leHfgNvMgQ,http://pbs.twimg.com/media/B43AhZrCcAADjpn.jpg
544353793270243328,0,sydneysiege-all-rnr-threads,"Three people spotted running out of #Lindt cafe, shielded by heavily armed police. #sydneysiege #martinplacesiege http://t.co/DCezDxucaj",http://pbs.twimg.com/media/B43u48XCEAATzE3.jpg
544377463581581314,0,sydneysiege-all-rnr-threads,The moment a female Lindt worker escapes the #SydneySiege: http://t.co/isvMtY4oUQ #hostage #MartinPlace http://t.co/iAlARm6GRf,http://pbs.twimg.com/media/B44ESOgCcAI4ek8.jpg
544281014768795649,0,sydneysiege-all-rnr-threads,Breaking: Reports that the Sydney Opera House has now been evacuated due to findings of a suspicious package. More to come.,
544357563534680064,0,sydneysiege-all-rnr-threads,At least three hostages flee #lindtcafe in #Sydney  http://t.co/z9JrtJ2IN3 #sydneysiege http://t.co/1QgdVpZczx,http://pbs.twimg.com/media/B43x_L2CIAAiPhp.jpg
544351356824604673,0,sydneysiege-all-rnr-threads,#BREAKING: Reports hostages can be seen running from the Lindt building in the latest development of the Sydney #siege. #9News,
544519245087121408,0,sydneysiege-all-rnr-threads,BREAKING NEWS: 2 PEOPLE HAVE DIED AND 5 PEOPLE BEING TREATED BY PARAMEDICS IN SYDNEY. SKY NEWS,
544296772592336896,0,sydneysiege-all-rnr-threads,"Sites evacuated now include State Library, Sydney Opera House, Channel 7 building in Martin Place. http://t.co/XrIutxD6Op #SydneySiege",
544269749405097984,0,sydneysiege-all-rnr-threads,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,http://pbs.twimg.com/media/B42idA0IgAEcGCz.jpg
544273885437652992,0,sydneysiege-all-rnr-threads,Horrifying situation - siege at Sydney's Martin place Lindt cafe. Reports of up to 20 people held hostage inside http://t.co/UvweEI80PJ,http://pbs.twimg.com/media/B42mNNkCIAAyktD.jpg
544516514519343104,0,sydneysiege-all-rnr-threads,A bomb detection robot has entered the #MartinPl café. #SydneySiege #9News,
544282227035869184,0,sydneysiege-all-rnr-threads,"BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/zmSo3ARDVs http://t.co/HFW40OyVUz",http://pbs.twimg.com/media/B42k_HpCMAAcgj4.jpg
544277336422486016,0,sydneysiege-all-rnr-threads,SYDNEY: Reports of people with their hands up against a window; black flag with Arabic writing - MORE: http://t.co/NBveZGlDni,
544307776135364608,0,sydneysiege-all-rnr-threads,"SYDNEY ATTACK
-Entering 3rd hour
-At Sydney cafe
-50 hostages
-2 gunmen
-Hostages seen holding Arabic flag

Stay with @PzFeed for the latest",
544282449388519424,0,sydneysiege-all-rnr-threads,"Hostages held in Sydney cafe, Islamic flag seen in window: local TV http://t.co/BF78HpFgWh",
544328324601114625,0,sydneysiege-all-rnr-threads,Praying for the hostages in #Sydney. For speedy rescue and no one harmed. #sydneysiege,
544513517706305536,0,sydneysiege-all-rnr-threads,#sydneysiege: At least four people believed to have been injured after multiple shots fired. http://t.co/IxPuyIrNy2 http://t.co/6sGsUZ8QG5,http://pbs.twimg.com/media/B46ACGCCMAIfORJ.jpg
544316576645017600,0,sydneysiege-all-rnr-threads,#US consulate reportedly evacuated amid #Sydneysiege hostage situation http://t.co/1ZlzKDjvSf #martinplace http://t.co/usVgXibdKO,http://pbs.twimg.com/media/B43Mw5MCEAE7WJz.jpg
544408496918499329,0,sydneysiege-all-rnr-threads,"#SYDNEYSIEGE: 5 hostages escape from #Lindt Cafe, more trapped, police in contact with gunman http://t.co/m51P8dUPhB https://t.co/hMQ7clAmHS",
544356724871036928,0,sydneysiege-all-rnr-threads,MORE: 3rd person runs out a fire exit of a Sydney building where a hostage situation has been unfolding: http://t.co/sq7lKCSxNd,
544268732046913536,0,sydneysiege-all-rnr-threads,#BREAKING: Hostages are being held and a siege is taking place at Sydney's Lindt Chocolat Cafe in Martin Place.,
544514570367168512,0,sydneysiege-all-rnr-threads,"#SydneySiege: Latest video of hostages escaping.
https://t.co/eFfgSbt2hO",
544306402731507712,0,sydneysiege-all-rnr-threads,#pmharper tweets 'Canada's thoughts and prayers are with our Australian friends.' 13-40 hostages held in cafe in #Sydney. #SydneySiege,
544350567183556608,0,sydneysiege-all-rnr-threads,We can see people coming out a firedoor near the Lindt cafe to waiting police. 2-3 people. Hard to see. #sydneysiege,
544384041391517697,0,sydneysiege-all-rnr-threads,Here's everything we know so far about the #sydneysiege. Dozens of hostages are being held. http://t.co/YqNdZrYJQQ http://t.co/rQJCIBxqsm,http://pbs.twimg.com/media/B44KY0xCUAEIq-3.jpg
544290258951892992,0,sydneysiege-all-rnr-threads,Central Sydney shut down by police amid ongoing hostage situation: http://t.co/TvAlMmqFxP,
544307417677189121,0,sydneysiege-all-rnr-threads,"HOSTAGE SITUATION IN SYDNEY
To all our fans and friends staying in Sydney, stay safe and keep praying... http://t.co/Sq62BaKeTz",http://pbs.twimg.com/media/B43EtifCQAEgXxP.png
544277817987330049,0,sydneysiege-all-rnr-threads,"If I understand Hillary Clinton &amp; Sen Feinstein correctly, 1st step for current Sydney hostage situation is to empathize w the f'n bastards.",
544280739290677249,0,sydneysiege-all-rnr-threads,RT @australian: Siege situation currently unfolding at Sydney's Martin Place. Updates here: http://t.co/YqJWqhN5rR http://t.co/bBPh9ds8H1,http://pbs.twimg.com/media/B42loNLCIAA_8UM.jpg
544352188210745344,0,sydneysiege-all-rnr-threads,#StartUps Uber Offers Free Rides During Sydney Hostage Crisis After Surge Pricing… http://t.co/r62oIX7twQ #NewsFeed http://t.co/Q0cULw3Dva,http://pbs.twimg.com/media/B43tblSCMAAhAQY.jpg
544302827330224128,0,sydneysiege-all-rnr-threads,#BREAKING: One man has been arrested and people are being evacuated from the building #sydneysiege http://t.co/7NdqPYhwcY,
544383022876065792,0,sydneysiege-all-rnr-threads,5 people so far have fled Sydney cafe. Unknown number of hostages still inside. http://t.co/TSrJhOhW15 #sydneysiege,
544372222400671744,0,sydneysiege-all-rnr-threads,"BREAKING: Two new hostages, both woman, run to safety from Sydney cafe, Australia television network reports http://t.co/apNKqmicSX",
544513339544838147,0,sydneysiege-all-rnr-threads,"BREAKING: Gunfire heard in vicinity of Sydney cafe where hostages are being held, state broadcaster reports. http://t.co/Cbx2v3sNMa",
544276998017646593,0,sydneysiege-all-rnr-threads,"This is The Islamic State flag, not the one in the window in Sydney. http://t.co/PV3UNuGCms",http://pbs.twimg.com/media/B42pC2ZCAAAlFXr.jpg
544273459199893505,0,sydneysiege-all-rnr-threads,SYDNEY HOSTAGE CRISIS: http://t.co/HFW40OyVUz,http://pbs.twimg.com/media/B42k_HpCMAAcgj4.jpg
544489340584222720,0,sydneysiege-all-rnr-threads,#BREAKING: Man Monis has been named as the gunman behind the #SydneySiege. #9News http://t.co/NPeQvHs7Pn,http://pbs.twimg.com/media/B45qK1yCIAATh6m.png
544476808566276097,0,sydneysiege-all-rnr-threads,TV channels have chosen not to show videos of hostages relaying #sydneysiege gunman's demands. http://t.co/5jtd36wFOU http://t.co/oKJPRv40l3,http://pbs.twimg.com/media/B45eoSpCUAA0aYW.jpg
544355924224532481,0,sydneysiege-all-rnr-threads,JUST IN: Police: 3 people were able to run from Sydney cafe during ongoing hostage situation - @9NewsAUS http://t.co/wFfwbG9Gg6,http://pbs.twimg.com/media/B43wjvGCEAEQr9w.jpg
544329935943237632,0,sydneysiege-all-rnr-threads,Uber Sydney trips from CBD will be free for riders. Higher rates are still in place to encourage drivers to get into the CBD.,
544293694166536192,0,sydneysiege-all-rnr-threads,BREAKING PHOTO Appears To Show #SydneySiege Suspect --MORE HERE: http://t.co/wTO5RzOWe0 http://t.co/2vvAXlVLzb,http://pbs.twimg.com/media/B424OfiIMAAdM0l.jpg
544354657385316352,0,sydneysiege-all-rnr-threads,BREAKING: 2 people have run out of Sydney building where a hostage situation is unfolding.,
544290646010261504,0,sydneysiege-all-rnr-threads,BREAKING: Roads closed around #MartinPlace in central Sydney amid possible hostage situation. http://t.co/f8e7ZH4WP3,
544294794139533313,0,sydneysiege-all-rnr-threads,"BREAKING: First photo of middle-aged hostage-taker, who is wearing a black bandana while conducting the #SydneySiege. http://t.co/Rv2cvDG2vT",http://pbs.twimg.com/media/B425OxZIIAAGsmM.jpg
544510402454110208,0,sydneysiege-all-rnr-threads,BREAKING @SkyBusiness : another five hostages seen escaping #sydneysiege http://t.co/vyRgI10t7F (@carsonscottLIVE),http://pbs.twimg.com/media/B459S7eCQAE491B.jpg
544305673287524353,0,sydneysiege-all-rnr-threads,"Sydney cafe in hostage crisis may hold up to 10 staff and perhaps 30 customers, Lindt says http://t.co/3KhviIgfR7 http://t.co/UmVzJ6cetn",http://pbs.twimg.com/media/B43DIB5CUAEv6rI.jpg
544515097625108480,0,sydneysiege-all-rnr-threads,"CPR being performed on at least 2 after Sydney siege, which has now ended, Australia's ABC reports http://t.co/Y62bZ2YYa5",
544515446100090881,0,sydneysiege-all-rnr-threads,Ambulance workers rush injured out moments ago #sydneysiege http://t.co/UVQkTkPad7,http://pbs.twimg.com/media/B46B5L3CMAEoKap.jpg
544366934154678272,0,sydneysiege-all-rnr-threads,Islamic terrorist attack in Sydney. Hostages holding up a black flag with the Islamic creed on it. #SydneySiege http://t.co/8NE4o0coQ6,http://pbs.twimg.com/media/B436ebECMAAwmVj.jpg
544343410849886209,0,sydneysiege-all-rnr-threads,Updated: An armed person took hostages in a Sydney cafe and displayed a black flag with Arabic script http://t.co/P42f29rnK1,
544518841020473345,0,sydneysiege-all-rnr-threads,"#BREAKING @CNN reports #sydneysiege appears to be over. Two people are confirmed dead, three in serious condition.",
544274757689307136,0,sydneysiege-all-rnr-threads,Sydney Australia: Not technically ISIS flag but Shahadah flag with Islamic creed on it. Commonly used by militants: http://t.co/s7kg2wSrlQ,http://pbs.twimg.com/media/B42nAfBIcAEZXjO.jpg
544519788752818176,0,sydneysiege-all-rnr-threads,#Sydneysiege ends with shootout leaving two dead and more injured http://t.co/vsG9BlxKOk,
544332254068350978,0,sydneysiege-all-rnr-threads,"After criticism, Uber now picking riders in downtown Sydney for free during hostage crisis. https://t.co/BrmZCdZpxj http://t.co/9OUdn7HZBd",http://pbs.twimg.com/media/B43bTO9CAAAffl-.png
544518033902149632,0,sydneysiege-all-rnr-threads,"Stretchers taken from Sydney cafe after police storm building; fate of hostage-taker unknown - @NBCNews, @7NewsSydney http://t.co/N5mmnilz4Z",
544305463048015872,0,sydneysiege-all-rnr-threads,"Sydney hostage situation.

LIVE VIDEO: http://t.co/j1ljDbazOw
UPDATES: http://t.co/PD7pVfU9pQ http://t.co/nxlnJR1tum",http://pbs.twimg.com/media/B43C1RPCQAAVU4z.jpg
544284859628523521,0,sydneysiege-all-rnr-threads,"The flag in the Lindt cafe window appears to be a Shahada flag, not an Islamic State flag. Live blog: http://t.co/3yf38dA6Gs #SydneySiege",
544313043463987201,0,sydneysiege-all-rnr-threads,The US Consulate in #Sydney has been evacuated - Statement via @PaulNBlake http://t.co/jYIp6E1Qp7,http://pbs.twimg.com/media/B43JzisCQAAr3CR.jpg
544483282352889857,0,sydneysiege-all-rnr-threads,"Hostage involved in #SydneySiege texts ""I'm ok"" to his mother http://t.co/vcuxBpHCcp http://t.co/lIejfjffN3",http://pbs.twimg.com/media/B45kqRBIEAAx1cq.jpg
544272134764122112,0,sydneysiege-all-rnr-threads,"Say a prayer for those being held hostage in the Lindt cafe in Martin Place, Sydney. #sydneysiege",
544305745416581120,0,sydneysiege-all-rnr-threads,Police stand guard as hostages are held in a cafe in Sydney. Follow AFP's LIVE REPORT: http://t.co/yKWnSmShSY http://t.co/wyjunPbDfo,http://pbs.twimg.com/media/B43DMIjCYAIIWMz.jpg
544514569339953154,0,sydneysiege-all-rnr-threads,BREAKING UPDATE SYDNEY: THE HOSTAGE TAKER MAN HARON MONIS HAS BEEN SHOT DEAD. 7NEWS,
544385086955589632,0,sydneysiege-all-rnr-threads,Five free but an unknown number remain trapped in dramatic siege in Sydney: http://t.co/VUVPPrKuDc #sydneysiege http://t.co/oHEoDf8r3H,http://pbs.twimg.com/media/B44LWdnCQAA7vbw.jpg
544287796719288321,0,sydneysiege-all-rnr-threads,More from Sydney: Opera House evacuated; siege continuing; local media reports 13 hostages http://t.co/cLBDtGBY4R http://t.co/Eoqk6KfEWt,http://pbs.twimg.com/media/B42y3gdIYAAD24j.jpg
544511151900753921,0,sydneysiege-all-rnr-threads,#BREAKING: Police have stormed the Lindt Chocolate Cafe in Martin Place #sydneysiege #ABCNews24,
544517991086710784,0,sydneysiege-all-rnr-threads,"7 people left #SydneySiege on stretchers, 5 receiving immediate treatment, Australia's ABC reports. http://t.co/Y62bZ2YYa5",
544304742743044096,0,sydneysiege-all-rnr-threads,Praying for the safety of all the hostages being held by some criminal in the cafe in Sydney. Preparing for the collective blame as well.,
544271815007145984,0,sydneysiege-all-rnr-threads,"Sydney cafe siege: Two gunmen and up to a dozen hostages inside the cafe under siege in Martin Place, Sydney. ISIS flags remain in display.",
544288135564107776,0,sydneysiege-all-rnr-threads,LIVE: 'Islamists' take 20 hostages in Sydney cafe siege http://t.co/J4NEmb5jPx #sydneysiege,
544391085150457856,0,sydneysiege-all-rnr-threads,BREAKING NEWS: A SIXTH HOSTAGE HAS NOW ESCAPED FROM THE CAFE IN SYDNEY.,
544511112654618624,0,sydneysiege-all-rnr-threads,#BREAKING: Heavily armed police look to be storming the Lindt Café. #SydneySiege #9News,
544350565283532800,0,sydneysiege-all-rnr-threads,"3 people have come running out of the Lindt cafe building, including a man who looked like a cafe worker. #MartinPlaceSiege #sydneysiege",
544282127404388353,0,sydneysiege-all-rnr-threads,"UPDATE: Aerials are coming in from Sydney Opera House, with reports it has also been evacuated. #9News http://t.co/3TZuXoY2fI",http://pbs.twimg.com/media/B42ttd4CUAEArvK.png
544491151118860289,0,sydneysiege-all-rnr-threads,"SYDNEY HOSTAGE-TAKER
- Man Monis, 49
- Originally from Iran
- Self-styled sheikh
- Accused of sexually assaulting 7 women
DEVELOPING..",
544280399044960256,0,sydneysiege-all-rnr-threads,Sydney siege: hostages held inside Martin Place cafe – live updates http://t.co/Zrnli5FXN6,
544446282559799296,0,sydneysiege-all-rnr-threads,"please repost this and stay out of Sydney on New Years, better safe than sorry! http://t.co/hh0PHk55Ps",http://pbs.twimg.com/media/B45DAB_CMAIlbfm.jpg
544287252306997249,0,sydneysiege-all-rnr-threads,#BREAKING Australian police say responding to 'incident' at Sydney Opera House,
544292670336925696,0,sydneysiege-all-rnr-threads,UPDATE: 13 hostages inside Sydney coffee shop near Sydney Opera House; Abbott will deliver a statement shortly. #ISISAttacks #sydneyseige,
544287425380360193,0,sydneysiege-all-rnr-threads,"Developing: Hostage situation in Sydney, Australia. 

Updates: http://t.co/komxnGl3We

Video: http://t.co/6067SdLgHT http://t.co/LKSWfStPV1",http://pbs.twimg.com/media/B42yh2nCcAAz9Jp.png
544385829180035072,0,sydneysiege-all-rnr-threads,"BREAKING UPDATE: Gunman demands to speak to #Abbott, asks to bring him #ISIS flag http://t.co/1ZlzKDjvSf #SydneySiege http://t.co/L4GhXZUE2p",http://pbs.twimg.com/media/B44L0A5CYAA_Rtk.jpg
544462330105712640,0,sydneysiege-all-rnr-threads,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,
544301786849640448,0,sydneysiege-all-rnr-threads,Basically: there are 1-2 men holding 13 ppl hostage in a café in Sydney and has made some of the hostages hold an islamic flag in the window,
544317165965303808,0,sydneysiege-all-rnr-threads,Ugh: Uber introduces $100 minimum surge pricing during #SydneySiege http://t.co/9YZ9WKo7D2 via @jennijenni http://t.co/9Xk76P4S3V,http://pbs.twimg.com/media/B43Nk-OCMAAQTx9.jpg
544391533240516608,0,sydneysiege-all-rnr-threads,Five hostages have escaped the besieged Lindt Cafe in #Sydney | Our latest update: http://t.co/XJVICQdu0y http://t.co/aNGBZsCmdQ,http://pbs.twimg.com/media/B44RNwpIQAACYrN.png
544392718601183232,0,sydneysiege-all-rnr-threads,This black flag bearing Arabic script was held up by two hostages in the cafe. #sydneysiege http://t.co/kB72LEg5vr http://t.co/eJy7shdnlS,http://pbs.twimg.com/media/B44SQ5ICQAAijnO.jpg
544351486956670976,0,sydneysiege-all-rnr-threads,Two came out front door of Lindt cafe. One out fire door. They had hands in the air. Appear to be safe. #sydneysiege,
544309177859203073,0,sydneysiege-all-rnr-threads,BREAKING UPDATE: The latest footage from Sydney siege shows a man holding a female hostage as a human shield. #9News http://t.co/pJ5gsqgjQL,http://pbs.twimg.com/media/B43GKCwCUAAR3dO.jpg
544372257674788864,0,sydneysiege-all-rnr-threads,JUST IN: 2 women have just run from Sydney cafe during ongoing hostage situation - @9NewsAUS http://t.co/n5vhI5DsZg,http://pbs.twimg.com/media/B43_nb9CMAEVW5Y.jpg
544287815790755840,0,sydneysiege-all-rnr-threads,"Hostages being held in a Sydney cafe; Islamic flag seen in window, local news reports http://t.co/qMagxP5wuc",
544305540286148609,0,sydneysiege-all-rnr-threads,A man believed to be the gunman filmed wearing a black headband inside the cafe http://t.co/7ixIlhiVXZ http://t.co/dOW5zfm1uU,http://pbs.twimg.com/media/B43DACPCQAA-X7W.jpg
544300945820352512,0,sydneysiege-all-rnr-threads,UPDATE: Reports gunman says four devices are located around Sydney. Security response underway. Police calling for calm. #9News,
544282877278814208,0,sydneysiege-all-rnr-threads,Flag in Sydney cafe where hostages are being held 'is not linked with IS' http://t.co/kBSIaYKHtt http://t.co/KuneM4q1km,http://pbs.twimg.com/media/B42uPQ2CUAA7eDk.jpg
544350985142173697,0,sydneysiege-all-rnr-threads,"Hostage situation ongoing in Sydney business district.

LIVE: http://t.co/j1ljDbazOw
UPDATES: http://t.co/PD7pVfU9pQ http://t.co/KHoDrDWaeV",http://pbs.twimg.com/media/B43sVXDCUAAVxEu.jpg
544401599414943744,0,sydneysiege-all-rnr-threads,"DRAMATIC VIDEO: #Sydneysiege hostages run from #Lindt Cafe, more remain trapped http://t.co/AUy05vbZjh http://t.co/n3a3mdMoYU",http://pbs.twimg.com/media/B44aV4dCEAEyBMB.png
544355845489065984,0,sydneysiege-all-rnr-threads,"And I'm now officially done with @Uber, which is price gouging during AU hostage crisis. What sad sorry clowns. http://t.co/OTwTz3E8UM",
544325779199258626,0,sydneysiege-all-rnr-threads,BBC News - Sydney siege: Hostages held in central cafe http://t.co/TaSZx5PnEz #sidneysiege,
544290780991725568,0,sydneysiege-all-rnr-threads,BREAKING NEWS: Alert of armed explosives at Sydney's Opera House. All airspace near the area has been closed and diverted.,
544373515067998208,0,sydneysiege-all-rnr-threads,Powerful series of images of one of the hostages escaping #sydneysiege http://t.co/8JoOsCMZKA,http://pbs.twimg.com/media/B44Ay1qCEAAHVad.jpg
544324444773433348,0,sydneysiege-all-rnr-threads,"Uber says it has hiked prices in Sydney to ""encourage more drivers to come online &amp; pick up passengers."" http://t.co/MCJ0rMSXPc #SydneySiege",
544493466836017154,0,sydneysiege-all-rnr-threads,#BREAKING: The gunman behind the #SydneySiege has been named as Man Monis http://t.co/gl30dy8PYN http://t.co/0HiXMytDzm,http://pbs.twimg.com/media/B45t1_nCYAALcLy.png
544381144620216320,0,sydneysiege-all-rnr-threads,These hostages' faces say so much http://t.co/FkqkWrumfZ #sydneysiege http://t.co/alk2z0Lsgj,http://pbs.twimg.com/media/B44Ho1vCYAAmOBr.jpg
544520042810200064,0,sydneysiege-all-rnr-threads,"#sydneysiege is over. 2 confirmed dead, #PrayForSydney #PrayForSydneyHostages #Sydney #hostages",
544514883484520448,0,sydneysiege-all-rnr-threads,"#SydneySiege Latest:
- At least 12 ppl have emerged
- Police just stormed cafe 
- Gunman believed to be a self-proclaimed Islamic ""sheikh""",
544425928290750464,0,sydneysiege-all-rnr-threads,"#SydneySiege ""We are only dealing with one location"" says police chief, responding to rumours of bombs elsewhere http://t.co/3shTK9yYOh",
544514127197388801,0,sydneysiege-all-rnr-threads,UPDATE: Police storm #Sydney cafe amid gunshots and explosions: http://t.co/Oase2ec1ZZ,
544300178443100160,0,sydneysiege-all-rnr-threads,"Terrified faces of hostages taken by jihadists in Sydney.Instead of worrying about ""image of Islam"",worry about them! http://t.co/6tbQYvAnUb",http://pbs.twimg.com/media/B42-IODIMAE07eJ.jpg
544314234541469696,0,sydneysiege-all-rnr-threads,Uber intros surge pricing in downtown Sydney during hostage siege http://t.co/XWGe9MpUzU http://t.co/cwhIiozFNr,http://pbs.twimg.com/media/B43K6YwIYAAM_Fz.jpg
544366894107480064,0,sydneysiege-all-rnr-threads,Praying for the hostages in the cafe in Sydney. No religion represents hate and violence. When will this madness stop. #sydneysiege,
544492843499540480,0,sydneysiege-all-rnr-threads,BREAKING: Now free to confirm that radical cleric Sheikh Man Monis has been named as gunman behind #SydneySiege. http://t.co/siHXBFN6RS,http://pbs.twimg.com/media/B45tWxAIcAAOAnJ.png
544321103875694593,0,sydneysiege-all-rnr-threads,MT @mashable #Uber intros surge pricing during #sydneysiege - http://t.co/ypP0wMtOON http://t.co/kbPubroomX,http://pbs.twimg.com/media/B43RKDQCEAArAVY.jpg
544289880805605376,0,sydneysiege-all-rnr-threads,The PM's office releases a statement about  #sydneysiege. http://t.co/7NdqPYhwcY http://t.co/jeYdlwywO7,http://pbs.twimg.com/media/B420wL3CcAA5QSc.jpg
544512691948498944,0,sydneysiege-all-rnr-threads,Gunfire at Sydney cafe where hostages held; report says at least 1 person shot; more hostages flee http://t.co/Y62bZ2YYa5,
544287083343671296,0,sydneysiege-all-rnr-threads,Report #SydneySiege: Text of flag translated as 'There is no God but Allah and Muhammad is the messenger of God.' http://t.co/0NSJuN7ran,
544294893146091520,0,sydneysiege-all-rnr-threads,Ongoing hostage situation in Sydney café. #sydneysiege Major landmarks like the Sydney Opera House evacuated  http://t.co/fmvq54QmTO,
544343367279456256,0,sydneysiege-all-rnr-threads,"#Sydneysiege latest -- Police say no direct contact with gunman, precise number of hostages not known http://t.co/pcAt91LIdS",
544511783940403201,0,sydneysiege-all-rnr-threads,More gun shots and loud bangs are coming from #MartinPl as heavily armed police stormed café. #SydneySiege #9News http://t.co/W46SPDZWUD,http://pbs.twimg.com/media/B45-lPvCQAAv6vb.png
544285245600989184,0,sydneysiege-all-rnr-threads,#Breaking: Hostage situation reportedly unfolding in #Sydney chocolate shop http://t.co/n4D3yGjso9,
544514564407427072,0,sydneysiege-all-rnr-threads,"Police seem relaxed, suggesting all hostages are out and gunman no longer a threat http://t.co/xheuclMCmj #sydneysiege",
544268186292867072,0,sydneysiege-all-rnr-threads,"BREAKING: Gunman takes hostages in cafe in Martin Place, Sydney  http://t.co/vj8G6m6VYs",
544508900595499009,0,sydneysiege-all-rnr-threads,BREAKING @SkyBusiness : Sixth hostage escapes from #sydneysiege http://t.co/oiEBHhAVeK (@carsonscottLIVE),http://pbs.twimg.com/media/B45779lCUAAXbt_.jpg
544288661253398528,0,sydneysiege-all-rnr-threads,The flag in the window of the Lindt cafe in Martin Place is not an Islamic State flag. An explanation: http://t.co/PD570btTiZ #SydneySiege,
544376732649013248,0,sydneysiege-all-rnr-threads,TV pictures show two more people emerging from Sydney Lindt café -- they appear to be staff members #sydneysiege http://t.co/bIXelwv03X,
544374871812472832,0,sydneysiege-all-rnr-threads,Black flag held by #Sydneysiege hostages bears Islamic message of faith http://t.co/rEpn2Mt4UC (PHOTO: AP/Channel 7) http://t.co/U9sqDmwt4w,http://pbs.twimg.com/media/B44CD6_IUAArHe9.jpg
